title,department,location,posting_date,remote,region,url
Account Manager,Sales,"Dallas, TX",1772213924102,No,Not specified,https://jobs.lever.co/entrata/ff50cbf3-fb83-4eef-87c6-a998d8ff2db4
Accounting Lead Technical Support Engineer,Technical Support,"Lehi, Utah",1770240316504,No,Not specified,https://jobs.lever.co/entrata/9462c4d2-263d-44bc-8759-378dc578a115
Admin & Facilities Partner,People,"Pune, India",1770358577368,No,Not specified,https://jobs.lever.co/entrata/a6992269-40a5-41a3-8fc5-ce52ff129cc0
Background Verification Analyst,Technical Support,"Lehi, Utah",1749752157739,No,Not specified,https://jobs.lever.co/entrata/0ad24cf3-e97b-4132-84a1-88adab048c1d
Contact Center Professional,Leasing Center,"Pune, India",1764253174731,No,Not specified,https://jobs.lever.co/entrata/d76ca49c-31ce-44d0-a481-a84d6e9a0d14
Customer Service Representative,Technical Support,"Logan, UT",1747841836678,No,Not specified,https://jobs.lever.co/entrata/0b76b68a-a15b-4846-b6c3-9697ccffb52e
Customer Service Representative (Insurance),Resident Insure,"Lehi, Utah",1750276994926,No,Not specified,https://jobs.lever.co/entrata/061ac693-67d7-48e1-acbf-bd3037ff4afd
Customer Success Manager,Customer Success,"Lehi, Utah",1638897130916,No,Not specified,https://jobs.lever.co/entrata/3c71a400-0f1a-4609-94e0-551df38f891f
Customer Success Manager - Homebody,Customer Success,"Logan, UT",1772475100701,No,Not specified,https://jobs.lever.co/entrata/99a8903c-0e7c-4a97-80b0-08784c6d7416
"Customer Success Manager, Affordable Housing",Customer Success,United States,1771442012888,No,Not specified,https://jobs.lever.co/entrata/f84a7c01-2585-422b-babe-0ef84603fae4
Data Engineer,Software Development,"Pune, India",1740132866804,No,Not specified,https://jobs.lever.co/entrata/e6c6d275-4285-4fd2-9562-d7fed9e8974e
Head - Service Operations,Product Management,"Pune, India",1745906202748,No,Not specified,https://jobs.lever.co/entrata/b5c366ba-fb11-4bdb-aaa5-8d2636eb45dd
Implementation Project Manager,Implementation Project Management,United States,1697039042678,No,Not specified,https://jobs.lever.co/entrata/8d97730a-3833-449e-8637-a7af26d562fb
"Industry Principal, Insurance",Sales,"Lehi, Utah",1764972320088,No,Not specified,https://jobs.lever.co/entrata/caca39a3-5663-4c6e-81f7-ddbc688123d7
Insurance Customer Service Representative III (Licensed),Resident Insure,"Lehi, Utah",1771627586371,No,Not specified,https://jobs.lever.co/entrata/bf92e98d-4429-45df-b45d-da4e3eab0fa2
Insurance Sales Agent,Resident Insure,"Lehi, Utah",1721678230336,No,Not specified,https://jobs.lever.co/entrata/2be34bb4-5e5b-4178-ad45-c2e6f6dd4977
Key Account Support Engineer,Technical Support,United States,1769806195961,No,Not specified,https://jobs.lever.co/entrata/79bd84a1-bd59-4b67-acb3-d810d7d3ccfe
"Manager, Support",Technical Support,United States,1772048362138,No,Not specified,https://jobs.lever.co/entrata/5b5a51fe-3056-4f62-ab44-25b37d0bb40a
Payments Specialist,Payment Operations,"Pune, India",1773118362040,No,Not specified,https://jobs.lever.co/entrata/05b9396e-abce-4483-b95c-6afec2ab2c55
Product Education Manager,Product Training,United States,1748026277579,No,Not specified,https://jobs.lever.co/entrata/988d9c8d-4167-4cd1-aeb0-ce079f15cd5f
Regional Vice President of Sales (IC),Sales,"Lehi, Utah",1748015632739,No,Not specified,https://jobs.lever.co/entrata/3793997e-8983-4995-b896-4031c8169f63
"Regional Vice President of Sales, Central Region (IC-Enterprise)",Sales,"Dallas, TX",1704918996072,No,Not specified,https://jobs.lever.co/entrata/ec44b2d5-088f-4f50-9fd1-8f5e7b6796c0
"Regional Vice President of Sales, East Region (IC-Enterprise)",Sales,Illinois,1765460153320,No,Not specified,https://jobs.lever.co/entrata/cf22cefe-c6c4-4350-a7fa-b6e46f136af6
"Regional Vice President of Sales, West Region (IC-Enterprise)",Sales,United States,1770843017642,No,Not specified,https://jobs.lever.co/entrata/10f650cc-f07f-4395-a941-5ba625a2a25e
Senior Corporate Counsel,Legal,"Lehi, Utah",1772553013637,No,Not specified,https://jobs.lever.co/entrata/f18f8f09-6006-4394-8e56-e1786774ae3c
Senior Invoice Acquisition Specialist,Utilities,"Lehi, Utah",1770681188460,No,Not specified,https://jobs.lever.co/entrata/77a920c5-b17b-455d-9e0c-d44eabf266e6
Senior Learning and Development Partner,Organizational Development,"Pune, India",1771565557189,No,Not specified,https://jobs.lever.co/entrata/69163ad9-1182-4cc4-811e-c9df9393a714
"Senior Product Manager, Accounting Suite",Product Management,"Lehi, Utah",1647555008794,No,Not specified,https://jobs.lever.co/entrata/e0a78c86-edec-436a-8905-32176259cb7d
Senior Service Desk Support,IT,"Pune, India",1772626419654,No,Not specified,https://jobs.lever.co/entrata/cf004382-7ee6-48f9-8ba8-3ab9f07e0c75
Senior Video Producer and Editor,Creative,"Lehi, Utah",1764971533711,No,Not specified,https://jobs.lever.co/entrata/50af87c9-5318-4cdb-9929-1d6e7a6ca8b0
Software Engineer,Software Development,"Pune, India",1652338927937,No,Not specified,https://jobs.lever.co/entrata/661bbcc5-3514-4ba3-b616-8838da6c53ec
