title,department,location,posting_date,remote,region,url
"Solution Architect, Scheduling & Production Planning",Not specified,CA-Remote,Posted Date 2 days ago,Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34399/solution-architect%2c-scheduling-%26-production-planning/job?in_iframe=1
"Senior Manager, Total Rewards",Not specified,CA-Remote,Posted Date 2 days ago,Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34398/senior-manager%2c-total-rewards/job?in_iframe=1
"Senior Product Manager, AI",Not specified,CA-Remote,Posted Date 2 days ago,Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34396/senior-product-manager%2c-ai/job?in_iframe=1
Senior Instructor,Not specified,UK-Remote,Posted Date 2 days ago,Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34390/senior-instructor/job?in_iframe=1
"Senior Product Manager, Production Planning",Not specified,CA-Remote,Posted Date 4 days ago,Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34387/senior-product-manager%2c-production-planning/job?in_iframe=1
Account Executive,Not specified,NL-Remote,Posted Date 4 days ago,Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34386/account-executive/job?in_iframe=1
Deal Desk & Contracting Analyst,Not specified,JP-Tokyo,(3/6/2026 6:44 AM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34378/deal-desk-%26-contracting-analyst/job?in_iframe=1
Curriculum Developer (Hands on Labs),Not specified,IN-Remote,(2/26/2026 3:32 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34368/curriculum-developer-%28hands-on-labs%29/job?in_iframe=1
Technical Support Analyst (12 Months Term),Not specified,JP-Tokyo,(2/26/2026 2:42 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34367/technical-support-analyst-%2812-months-term%29/job?in_iframe=1
Instructional Designer,Not specified,IN-Remote,(2/26/2026 2:30 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34366/instructional-designer/job?in_iframe=1
Curriculum Developer,Not specified,IN-Remote,(2/26/2026 1:23 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34365/curriculum-developer/job?in_iframe=1
Chief of Staff to the CEO,Not specified,US-Remote,(2/25/2026 10:04 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34363/chief-of-staff-to-the-ceo/job?in_iframe=1
Account Executive,Not specified,DE-Remote,(2/25/2026 2:46 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34361/account-executive/job?in_iframe=1
"Principal Architect, Maestro Guardian",Not specified,US-Remote,(2/24/2026 5:12 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34350/principal-architect%2c-maestro-guardian/job?in_iframe=1
Associate Solution Consultant,Not specified,US-TX-Irving,(2/19/2026 8:55 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34342/associate-solution-consultant/job?in_iframe=1
Co-Op/ Intern Developer AI/ ML,Not specified,CA-ON-Ottawa,(2/19/2026 1:47 AM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34339/co-op--intern-developer-ai--ml/job?in_iframe=1
Staff Cloud Platform Engineer,Not specified,CA-ON-Ottawa,(2/17/2026 9:57 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34338/staff-cloud-platform-engineer/job?in_iframe=1
"Staff Software Developer, AI/ML",Not specified,CA-ON-Toronto,(2/12/2026 3:49 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34332/staff-software-developer%2c-ai-ml/job?in_iframe=1
Business Development Representative,Not specified,TW-Remote,(2/12/2026 5:00 AM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34331/business-development-representative/job?in_iframe=1
Business Consultant,Not specified,DE-Remote,(2/11/2026 12:59 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34329/business-consultant/job?in_iframe=1
Enterprise Sales Director,Not specified,SG-Remote,(2/12/2026 6:07 AM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34312/enterprise-sales-director/job?in_iframe=1
Premier Support Manager,Not specified,CA-Remote,(2/9/2026 2:49 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34311/premier-support-manager/job?in_iframe=1
Business Development Representative,Not specified,IN-Remote,(2/12/2026 5:15 AM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34307/business-development-representative/job?in_iframe=1
"Senior Cloud Engineer, Data & Analytics - IND",Not specified,"IN-TN-Perungudi, Chennai",(2/18/2026 5:24 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34306/senior-cloud-engineer%2c-data-%26-analytics---ind/job?in_iframe=1
Senior Industry Principal - USA,Not specified,US-Remote,(2/8/2026 3:34 AM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34305/senior-industry-principal---usa/job?in_iframe=1
Head of Renewals,Not specified,US-Remote,(2/6/2026 7:33 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34299/head-of-renewals/job?in_iframe=1
Business Consulting Manager,Not specified,US-Remote,(2/5/2026 6:31 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34298/business-consulting-manager/job?in_iframe=1
Senior Financial Analyst,Not specified,CA-Remote,(2/6/2026 9:06 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34297/senior-financial-analyst/job?in_iframe=1
"Co-op/Intern Cloud Developer, Platform Engineering",Not specified,CA-ON-Ottawa,(2/6/2026 5:45 AM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34296/co-op-intern-cloud-developer%2c-platform-engineering/job?in_iframe=1
"Architect, Data Fabric & SaaS Platform",Not specified,CA-Remote,(2/5/2026 8:04 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34295/architect%2c-data-fabric-%26-saas-platform/job?in_iframe=1
EHS Specialist - India,Not specified,"IN-TN-Perungudi, Chennai",(2/8/2026 2:41 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34293/ehs-specialist---india/job?in_iframe=1
Training Coordinator (8 Months Term),Not specified,IN-Remote,(2/18/2026 3:03 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34290/training-coordinator-%288-months-term%29/job?in_iframe=1
"Senior Software Developer, Front End Technology",Not specified,CA-ON-Ottawa,(2/4/2026 4:18 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34287/senior-software-developer%2c-front-end-technology/job?in_iframe=1
Account Executive - Install Base - USA,Not specified,US-Remote,(2/11/2026 2:21 AM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34286/account-executive---install-base---usa/job?in_iframe=1
"Solution Architect, Life Sciences",Not specified,CA-Remote,(2/3/2026 7:17 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34276/solution-architect%2c-life-sciences/job?in_iframe=1
Premier Support Manager,Not specified,IE-Remote,(2/2/2026 9:24 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34268/premier-support-manager/job?in_iframe=1
Executive Assistant,Not specified,FR-Remote,(2/2/2026 5:06 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34264/executive-assistant/job?in_iframe=1
Commercial Contracts Manager,Not specified,CA-Remote,(2/2/2026 2:04 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34263/commercial-contracts-manager/job?in_iframe=1
Technical Support Analyst - Scheduling,Not specified,"IN-TN-Perungudi, Chennai",(2/25/2026 6:35 AM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34262/technical-support-analyst---scheduling/job?in_iframe=1
Enterprise Sales Director,Not specified,TW-Remote,(2/5/2026 1:06 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34261/enterprise-sales-director/job?in_iframe=1
PS Operations Manager - IND,Not specified,"IN-TN-Perungudi, Chennai",(2/18/2026 9:52 AM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34260/ps-operations-manager---ind/job?in_iframe=1
Senior Application Consultant - IND,Not specified,"IN-TN-Perungudi, Chennai",(2/18/2026 9:59 AM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34256/senior-application-consultant---ind/job?in_iframe=1
IT Support Technician (12 Month Fixed Term),Not specified,NL-Remote,(1/28/2026 8:01 PM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34243/it-support-technician-%2812-month-fixed-term%29/job?in_iframe=1
"VP, Sales",Not specified,FR-Remote,(1/28/2026 9:27 AM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34240/vp%2c-sales/job?in_iframe=1
"Senior Software Developer, C++",Not specified,CA-ON-Ottawa,(2/24/2026 9:07 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34239/senior-software-developer%2c-c%2b%2b/job?in_iframe=1
"Staff Software Developer, C++",Not specified,CA-ON-Ottawa,(1/27/2026 9:01 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34238/staff-software-developer%2c-c%2b%2b/job?in_iframe=1
"Software Developer, C++",Not specified,CA-ON-Ottawa,(1/27/2026 7:57 PM),No,Not specified,https://careers-kinaxis.icims.com/jobs/34237/software-developer%2c-c%2b%2b/job?in_iframe=1
Senior Site Reliability Engineer - Infra,Not specified,TW-Remote,(1/27/2026 9:37 AM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34228/senior-site-reliability-engineer---infra/job?in_iframe=1
Business Consultant (Presales),Not specified,IN-Remote,(1/29/2026 7:11 AM),Yes,Not specified,https://careers-kinaxis.icims.com/jobs/34227/business-consultant-%28presales%29/job?in_iframe=1
