title,department,openings,locations,all_locations,regions,remote_available
Cloud Platform Support Engineer III,Not specified,2,Ireland - Dublin; Poland - Krakow,Ireland - Dublin | Poland - Krakow,Not specified,No
"Engagement Manager/Director, DACH (German Speaking)",Not specified,2,Germany - Remote,Germany - Remote,Not specified,Yes
Pricing Solution Consultant,Not specified,2,5 Locations; Poland - Remote,5 Locations | Poland - Remote,Not specified,Yes
Senior Business Analyst,Not specified,2,Germany - Remote; Japan - Tokyo,Germany - Remote | Japan - Tokyo,Not specified,Yes
Senior Sales Executive,Not specified,2,2 Locations; Germany - Remote,2 Locations | Germany - Remote,Not specified,Yes
Software Engineer II,Not specified,2,Ireland - Dublin; Poland - Krakow,Ireland - Dublin | Poland - Krakow,Not specified,No
Software Engineer III,Not specified,2,Ireland - Dublin; Poland - Krakow,Ireland - Dublin | Poland - Krakow,Not specified,No
Accounts Payable Intern,Not specified,1,United Kingdom - London,United Kingdom - London,Not specified,No
Application Support Engineer,Not specified,1,Ireland - Dublin,Ireland - Dublin,Not specified,No
Application Support Engineer II - Data Products,Not specified,1,Brazil - Curitiba,Brazil - Curitiba,Not specified,No
Campus Recruiting Program Coordinator (12-Month FTC) - Dublin,Not specified,1,Ireland - Dublin,Ireland - Dublin,Not specified,No
"Consultant, Account Advisory",Not specified,1,4 Locations,4 Locations,Not specified,No
Database Migration Engineer III,Not specified,1,2 Locations,2 Locations,Not specified,No
Delivery Principal (German Speaking),Not specified,1,Germany - Remote,Germany - Remote,Not specified,Yes
Director of Product Management - Germany - Global Content,Not specified,1,Germany - Remote,Germany - Remote,Not specified,Yes
Functional Architect,Not specified,1,Japan - Tokyo,Japan - Tokyo,Not specified,No
Lead UX Designer,Not specified,1,2 Locations,2 Locations,Not specified,No
Outbound Product Manager,Not specified,1,Poland - Krakow,Poland - Krakow,Not specified,No
Platform Support DBA III,Not specified,1,2 Locations,2 Locations,Not specified,No
Pricing Advisory,Not specified,1,4 Locations,4 Locations,Not specified,No
Pricing Manager,Not specified,1,Poland - Remote,Poland - Remote,Not specified,Yes
Pricing Sales Executive,Not specified,1,6 Locations,6 Locations,Not specified,No
Product Owner,Not specified,1,Japan - Tokyo,Japan - Tokyo,Not specified,No
Senior Business Analyst - London Market,Not specified,1,United Kingdom - London,United Kingdom - London,Not specified,No
Senior Data Scientist,Not specified,1,Canada - Remote,Canada - Remote,Not specified,Yes
"Senior Manager | Global Delivery, Professional Services (Guidewire Suite)",Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Senior Sales Account Manager,Not specified,1,2 Locations,2 Locations,Not specified,No
Senior Site Reliability Engineer,Not specified,1,Ireland - Dublin,Ireland - Dublin,Not specified,No
Senior Technical Program Manager,Not specified,1,2 Locations,2 Locations,Not specified,No
Software Engineer,Not specified,1,Poland - Krakow,Poland - Krakow,Not specified,No
Technical Recruiter,Not specified,1,3 Locations,3 Locations,Not specified,No
UX Designer,Not specified,1,Ireland - Dublin,Ireland - Dublin,Not specified,No
"VP, Integrated Marketing, EMEA",Not specified,1,2 Locations,2 Locations,Not specified,No
