title,department,openings,locations,all_locations,regions,remote_available
Pricing Solution Consultant,Not specified,5,5 Locations; Poland - Remote; United States - Remote (and 2 more),5 Locations | Poland - Remote | United States - Remote,Not specified,Yes
Senior Software Engineer,Not specified,5,"2 Locations; United States - Exton, PA; United States - San Mateo, CA (and 2 more)","2 Locations | United States - Exton, PA | United States - San Mateo, CA",Not specified,No
Technical Account Manager,Not specified,5,3 Locations; India - Bangalore; Japan - Tokyo (and 2 more),3 Locations | India - Bangalore | Japan - Tokyo | United States - Remote,Not specified,Yes
Senior Business Analyst,Not specified,3,Germany - Remote; Japan - Tokyo; United States - Remote,Germany - Remote | Japan - Tokyo | United States - Remote,Not specified,Yes
Senior Machine Learning Platform Engineer,Not specified,3,"India - Bangalore; United States - Remote; United States - San Mateo, CA","India - Bangalore | United States - Remote | United States - San Mateo, CA",Not specified,Yes
Senior Sales Executive,Not specified,3,2 Locations; Germany - Remote,2 Locations | Germany - Remote,Not specified,Yes
Associate Technical Account Manager,Not specified,2,India - Bangalore,India - Bangalore,Not specified,No
Automation Engineer Intern,Not specified,2,"Dublin Office, Ireland; United States - San Mateo, CA","Dublin Office, Ireland | United States - San Mateo, CA",Not specified,No
Corporate Legal Intern,Not specified,2,"United States - San Mateo, CA","United States - San Mateo, CA",Not specified,No
"Engagement Manager/Director, DACH (German Speaking)",Not specified,2,Germany - Remote,Germany - Remote,Not specified,Yes
Full Stack Developer,Not specified,2,Brazil - Curitiba,Brazil - Curitiba,Not specified,No
Machine Learning Engineer III,Not specified,2,"Remote (USA); United States - San Mateo, CA","Remote (USA) | United States - San Mateo, CA",Not specified,Yes
Platform Support DBA III,Not specified,2,2 Locations; Ireland - Dublin,2 Locations | Ireland - Dublin,Not specified,No
Pricing & Actuarial Solutions Executive,Not specified,2,2 Locations; United States - Remote,2 Locations | United States - Remote,Not specified,Yes
Pricing Advisory,Not specified,2,4 Locations; United States - Remote,4 Locations | United States - Remote,Not specified,Yes
Principal,Not specified,2,Japan - Tokyo; United States - Remote,Japan - Tokyo | United States - Remote,Not specified,Yes
"Senior Developer, InsuranceNow/ Architect, InsuranceNow",Not specified,2,India - Bangalore,India - Bangalore,Not specified,No
Senior Software Engineer ( Java),Not specified,2,India - Bangalore,India - Bangalore,Not specified,No
Site Reliability Engineer III,Not specified,2,"Dublin Office, Ireland; Malaysia - Kuala Lumpur","Dublin Office, Ireland | Malaysia - Kuala Lumpur",Not specified,No
Software Engineer,Not specified,2,Poland - Krakow,Poland - Krakow,Not specified,No
Software Engineer II,Not specified,2,Ireland - Dublin; Poland - Krakow,Ireland - Dublin | Poland - Krakow,Not specified,No
Software Engineer III : Cloud Platform,Not specified,2,"United States - Birmingham, AL; United States - San Mateo, CA","United States - Birmingham, AL | United States - San Mateo, CA",Not specified,No
Solution Consultant,Not specified,2,Australia - Remote,Australia - Remote,Not specified,Yes
Staff Software Engineer,Not specified,2,"Poland - Krakow; United States - San Mateo, CA","Poland - Krakow | United States - San Mateo, CA",Not specified,No
AI/ML Architect,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
AI/ML Senior Consultant,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
AI/ML Senior Manager,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Alliance Partner Sales Operations Analyst,Not specified,1,United States - Remote,United States - Remote,Not specified,Yes
Analyst Training Instructor,Not specified,1,United States - Remote,United States - Remote,Not specified,Yes
Application Support Engineer II - Data Products,Not specified,1,Brazil - Curitiba,Brazil - Curitiba,Not specified,No
Associate  Developer Intern,Not specified,1,Malaysia - Kuala Lumpur,Malaysia - Kuala Lumpur,Not specified,No
Associate Certification Program Systems Analyst,Not specified,1,United States - Remote,United States - Remote,Not specified,Yes
Associate People Business Partner,Not specified,1,"Dublin Office, Ireland","Dublin Office, Ireland",Not specified,No
"Associate Product Manager, AI",Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Billing Analyst,Not specified,1,Canada - Toronto,Canada - Toronto,Not specified,No
Business Analyst - Claim Center,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Business Architect - Industry Innovation & Co-Development Group (InnoCoDev),Not specified,1,2 Locations,2 Locations,Not specified,No
Business Intelligence Analytics Intern,Not specified,1,"United States - San Mateo, CA","United States - San Mateo, CA",Not specified,No
"Business Technology Consultant, Japan",Not specified,1,Japan - Tokyo,Japan - Tokyo,Not specified,No
Cloud Engineer III,Not specified,1,Malaysia - Kuala Lumpur,Malaysia - Kuala Lumpur,Not specified,No
Cloud Engineering Support,Not specified,1,Ireland - Dublin,Ireland - Dublin,Not specified,No
Cloud Platform Support Engineer II,Not specified,1,Poland - Krakow,Poland - Krakow,Not specified,No
Cloud Platform Support Engineer III,Not specified,1,Ireland - Dublin,Ireland - Dublin,Not specified,No
"Consultant, Account Advisory",Not specified,1,4 Locations,4 Locations,Not specified,No
Customer Marketing Intern,Not specified,1,"United States - Birmingham, AL","United States - Birmingham, AL",Not specified,No
Customer Success Director,Not specified,1,Australia - Remote,Australia - Remote,Not specified,Yes
Customer Success Manager,Not specified,1,Canada - Remote,Canada - Remote,Not specified,Yes
Customer Success Senior Manager,Not specified,1,United Kingdom - London,United Kingdom - London,Not specified,No
Cyber Risk Data Science Intern,Not specified,1,"United States - San Mateo, CA","United States - San Mateo, CA",Not specified,No
Data & Research Intern,Not specified,1,"United States - San Mateo, CA","United States - San Mateo, CA",Not specified,No
Data Analyst,Not specified,1,2 Locations,2 Locations,Not specified,No
Data Engineer with Scala,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Data Engineer with Spark/Scala,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Data Migration Lead Architect,Not specified,1,United States - Remote,United States - Remote,Not specified,Yes
Data Migration Senior Architect,Not specified,1,United States - Remote,United States - Remote,Not specified,Yes
Database Migration Engineer III,Not specified,1,2 Locations,2 Locations,Not specified,No
Delivery Principal (German Speaking),Not specified,1,Germany - Remote,Germany - Remote,Not specified,Yes
Development / Consulting Manager - Industry Innovation & Co-Development Group (InnoCoDev),Not specified,1,2 Locations,2 Locations,Not specified,No
Director of Product Management - Germany - Global Content,Not specified,1,Germany - Remote,Germany - Remote,Not specified,Yes
Director of Product Management Japan,Not specified,1,Japan - Tokyo,Japan - Tokyo,Not specified,No
"Director, SRE Application, EMEA Regional lead",Not specified,1,Poland - Krakow,Poland - Krakow,Not specified,No
"Director, Site Reliability Engineering (Application) - APAC",Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Engagement Director,Not specified,1,2 Locations,2 Locations,Not specified,No
Engagement Manager,Not specified,1,Japan - Tokyo,Japan - Tokyo,Not specified,No
Engineering Manager (MLOps Platform Team),Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
"Engineering Manager, Application Platform",Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Event Specialist,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Executive Assistant – Technical Writing & Documentation,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Financial Management AI Engineer Intern,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Front-end Architect (German speaking),Not specified,1,Germany - Remote,Germany - Remote,Not specified,Yes
Functional Architect,Not specified,1,Japan - Tokyo,Japan - Tokyo,Not specified,No
Global Help Desk Intern,Not specified,1,Malaysia - Kuala Lumpur,Malaysia - Kuala Lumpur,Not specified,No
Go To Market AI Engineer Intern,Not specified,1,"United States - San Mateo, CA","United States - San Mateo, CA",Not specified,No
Google Workspace Engineer,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
Guidewire InsuranceNow Developer,Not specified,1,India - Bangalore,India - Bangalore,Not specified,No
