title,department,openings,locations,all_locations,regions,remote_available
.NET Software Developer,Not specified,1,"Montevideo, UY","Montevideo, UY",AMERICAS,No
AI Solutions Architect,Not specified,1,US,US,AMERICAS,No
Account Executive LSP,Not specified,1,"Malmo, SE, 211 20","Malmo, SE, 211 20",EMEA,No
"Account Executive, Broker and Forwarder Solutions",Not specified,1,US,US,AMERICAS,No
Business Analyst,Not specified,1,UY,UY,AMERICAS,No
"Business Consultant, TM",Not specified,1,"Woerden, NL, 3442 GT","Woerden, NL, 3442 GT",EMEA,No
Customer Support Representative,Not specified,1,"Makati City, PH","Makati City, PH",EMEA,No
Customs Brokerage Support Associate,Not specified,1,US,US,AMERICAS,No
Director of Sales,Not specified,1,US,US,AMERICAS,No
"Director, Corporate Development",Not specified,1,"Waterloo, ON, N2V 1C6","Waterloo, ON, N2V 1C6",Not specified,No
Implementation Consultant,Not specified,1,US,US,AMERICAS,No
Integration Consultant,Not specified,1,UY,UY,AMERICAS,No
QA Engineer,Not specified,1,"Montevideo, UY","Montevideo, UY",AMERICAS,No
Quality Analyst,Not specified,1,"Gurugram, HR, IN, 122018","Gurugram, HR, IN, 122018",EMEA,No
Senior Enterprise Account Executive,Not specified,1,US,US,AMERICAS,No
Senior Field Marketing Manager,Not specified,1,US,US,AMERICAS,No
"Senior Software Engineer- JavaScript (Node.js, React)",Not specified,1,"Sencur, SI, SI-4208","Sencur, SI, SI-4208",EMEA,No
"Senior Solutions Consultant( FTZ, FTA Specialist)",Not specified,1,"Waterloo, ON, N2V 1C6","Waterloo, ON, N2V 1C6",Not specified,No
Site Reliability Engineer,Not specified,1,BR,BR,AMERICAS,No
Software Test Engineer,Not specified,1,"Zilina, SK, 010 01","Zilina, SK, 010 01",EMEA,No
Support Agent Trainee,Not specified,1,"Leipzig, DE, 4109","Leipzig, DE, 4109",EMEA,No
Support Engineer,Not specified,1,"Montevideo, UY","Montevideo, UY",AMERICAS,No
Technical Account Manager,Not specified,1,US,US,AMERICAS,No
"Technical Team Lead, JavaScript (Node.js, React)",Not specified,1,"Sencur, SI, SI-4208","Sencur, SI, SI-4208",EMEA,No
VP Sales -Enterprise SaaS | Logistics Service Providers | Broker &amp; Forwarder Systems,Not specified,1,US,US,AMERICAS,No
