title,department,openings,locations,all_locations,regions,remote_available
Senior Software Developer,Not specified,14,13 Locations; 2 Locations; AMER - Canada - Quebec - Montreal - 10 Rue Duke (and 11 more),"13 Locations | 2 Locations | AMER - Canada - Quebec - Montreal - 10 Rue Duke | Montreal, QC, CAN | Toronto, ON, CAN | Vancouver, BC, CAN",Not specified,No
Senior Software Engineer,Not specified,13,"2 Locations; Bengaluru, IND; Norway - Oslo (and 10 more)","2 Locations | Bengaluru, IND | Norway - Oslo | Pune, IND | Singapore, SGP | Toronto, ON, CAN",Not specified,No
Software Architect,Not specified,7,17 Locations; 7 Locations; EMEA - United Kingdom - Offsite/Home (and 4 more),"17 Locations | 7 Locations | EMEA - United Kingdom - Offsite/Home | Ontario, CAN - Remote | Pune, IND | Toronto, ON, CAN",Not specified,Yes
Software Development Manager,Not specified,6,"2 Locations; EMEA - Serbia - Novi Sad - Zeleznicka 7; Kraków, POL (and 3 more)","2 Locations | EMEA - Serbia - Novi Sad - Zeleznicka 7 | Kraków, POL | Singapore, SGP | Toronto, ON, CAN",Not specified,No
Principal Software Engineer,Not specified,5,2 Locations; EMEA - Netherlands - Offsite/Home; EMEA - Spain - Barcelona - Tower B2 (and 2 more),"2 Locations | EMEA - Netherlands - Offsite/Home | EMEA - Spain - Barcelona - Tower B2 | Norway - Oslo | Pune, IND",Not specified,No
Senior Associate Digital Renewal Representative,Not specified,4,"Costa Rica - Remote; Denver, CO, USA; Mexico City, MEX (and 1 more)","Costa Rica - Remote | Denver, CO, USA | Mexico City, MEX | Sao Paulo, BRA",Not specified,Yes
Customer Success Manager,Not specified,3,"North Sydney, AUS; Tokyo, JPN","North Sydney, AUS | Tokyo, JPN",Not specified,No
"Intern, Software Engineer",Not specified,3,"Dublin, IRL; Kraków, POL; Norway - Oslo","Dublin, IRL | Kraków, POL | Norway - Oslo",Not specified,No
Principal Software Developer,Not specified,3,10 Locations; 2 Locations,10 Locations | 2 Locations,Not specified,No
Principal Software Development Engineer,Not specified,3,"Bengaluru, IND; EMEA - Poland - Kraków - Lubomirskiego","Bengaluru, IND | EMEA - Poland - Kraków - Lubomirskiego",Not specified,No
Principal User Experience Designer,Not specified,3,"Bengaluru, IND; Pune, IND; Washington, USA - Remote","Bengaluru, IND | Pune, IND | Washington, USA - Remote",Not specified,Yes
Product Manager - Automation,Not specified,3,"Dublin, IRL; EMEA - Spain - Barcelona - Tower B2; Netherlands - Remote","Dublin, IRL | EMEA - Spain - Barcelona - Tower B2 | Netherlands - Remote",Not specified,Yes
