title,department,openings,locations,all_locations,regions,remote_available
Senior Software Developer,Not specified,3,"13 Locations; Toronto, ON, CAN; Vancouver, BC, CAN","13 Locations | Toronto, ON, CAN | Vancouver, BC, CAN",Not specified,No
Principal Software Development Engineer,Not specified,2,"Bengaluru, IND","Bengaluru, IND",Not specified,No
Software Architect,Not specified,2,"Ontario, CAN - Remote; Toronto, ON, CAN","Ontario, CAN - Remote | Toronto, ON, CAN",Not specified,Yes
Applied AI Senior Principal Developer,Not specified,1,"Ontario, CAN - Remote","Ontario, CAN - Remote",Not specified,Yes
Cloud Infrastructure Automation Engineer (Remote),Not specified,1,9 Locations,9 Locations,Not specified,Yes
"Communications Business Partner, Design & Manufacturing",Not specified,1,2 Locations,2 Locations,Not specified,No
Database Architect (Remote),Not specified,1,9 Locations,9 Locations,Not specified,Yes
"Director, Go-to-Market Strategy and Operations Interlock Lead (GS&O)",Not specified,1,"California, USA - Remote","California, USA - Remote",Not specified,Yes
Executive Assistant - DPM,Not specified,1,2 Locations,2 Locations,Not specified,No
Executive Engagement Content Manager,Not specified,1,"Denver, CO, USA","Denver, CO, USA",Not specified,No
Executive Programs Marketing Manager,Not specified,1,"California, USA - Remote","California, USA - Remote",Not specified,Yes
Implementation Consultant,Not specified,1,6 Locations,6 Locations,Not specified,No
"Intern, Product Manager – Data Products",Not specified,1,"Toronto, ON, CAN","Toronto, ON, CAN",Not specified,No
Java Software Engineer,Not specified,1,"Atlanta, GA, USA","Atlanta, GA, USA",Not specified,No
Network DevOps Engineer,Not specified,1,2 Locations,2 Locations,Not specified,No
Principal AI Quality Developer,Not specified,1,"Ontario, CAN - Remote","Ontario, CAN - Remote",Not specified,Yes
Principal Quality Assurance Developer,Not specified,1,"Ontario, CAN - Remote","Ontario, CAN - Remote",Not specified,Yes
Principal Software Engineer - Forma Design,Not specified,1,"Dublin, IRL","Dublin, IRL",Not specified,No
"Principal Software QA Engineer(Cypress, Playwright)",Not specified,1,"Pune, IND","Pune, IND",Not specified,No
"Senior Associate Renewal Representative, Regional Accounts",Not specified,1,AMER - Colombia - Bogota - Regus Parque,AMER - Colombia - Bogota - Regus Parque,Not specified,No
"Senior Associate Sales Specialist, Emerging Technologies",Not specified,1,"Colorado, USA - Remote","Colorado, USA - Remote",Not specified,Yes
Senior Cloud FinOps Analyst,Not specified,1,"Novi, MI, USA","Novi, MI, USA",Not specified,No
Senior Director Business Strategy & Excellence,Not specified,1,7 Locations,7 Locations,Not specified,No
"Senior Manager, Applied AI and Analytics",Not specified,1,"Ontario, CAN - Remote","Ontario, CAN - Remote",Not specified,Yes
Senior Principal Designer,Not specified,1,"Toronto, ON, CAN","Toronto, ON, CAN",Not specified,No
Senior Purchasing Analyst / Partner,Not specified,1,"Toronto, ON, CAN","Toronto, ON, CAN",Not specified,No
Senior Software Engineer,Not specified,1,"Pune, IND","Pune, IND",Not specified,No
Senior Software QA Engineer,Not specified,1,"Kraków, POL","Kraków, POL",Not specified,No
Senior Software Reliability Developer,Not specified,1,"Toronto, ON, CAN","Toronto, ON, CAN",Not specified,No
Senior User Experience Designer,Not specified,1,3 Locations,3 Locations,Not specified,No
Service Offering Manager,Not specified,1,8 Locations,8 Locations,Not specified,No
Software Developer,Not specified,1,13 Locations,13 Locations,Not specified,No
Software Development Manager (Poland),Not specified,1,"Kraków, POL","Kraków, POL",Not specified,No
"Software Engineer, Platform Automation",Not specified,1,EMEA - Ireland - Dublin - Windmill,EMEA - Ireland - Dublin - Windmill,Not specified,No
"Software Engineering Manager(C++, Python)",Not specified,1,"Pune, IND","Pune, IND",Not specified,No
Software QA Manager,Not specified,1,"Pune, IND","Pune, IND",Not specified,No
