title,department,openings,locations,all_locations,regions,remote_available
Senior Software Engineer,Not specified,13,"2 Locations; Bengaluru, IND; California, USA - Remote (and 10 more)","2 Locations | Bengaluru, IND | California, USA - Remote | EMEA - Poland - Kraków - Lubomirskiego | Pune, IND | Singapore, SGP | Toronto, ON, CAN",Not specified,Yes
Senior Software Developer,Not specified,12,13 Locations; 2 Locations; AMER - Canada - Quebec - Montreal - 10 Rue Duke (and 9 more),"13 Locations | 2 Locations | AMER - Canada - Quebec - Montreal - 10 Rue Duke | Montreal, QC, CAN | Toronto, ON, CAN | Vancouver, BC, CAN",Not specified,No
Software Architect,Not specified,6,17 Locations; 7 Locations; EMEA - United Kingdom - Offsite/Home (and 3 more),"17 Locations | 7 Locations | EMEA - United Kingdom - Offsite/Home | Pune, IND | Toronto, ON, CAN",Not specified,No
Senior Associate Digital Renewal Representative,Not specified,5,"Costa Rica - Remote; Denver, CO, USA; Mexico City, MEX (and 2 more)","Costa Rica - Remote | Denver, CO, USA | Mexico City, MEX | Sao Paulo, BRA | Toronto, ON, CAN",Not specified,Yes
Software Engineer,Not specified,5,"Bengaluru, IND; Singapore, SGP (and 2 more)","Bengaluru, IND | Singapore, SGP",Not specified,No
Senior Data Engineer,Not specified,4,"APAC - India - Pune; Barcelona, ESP; Toronto, ON, CAN (and 1 more)","APAC - India - Pune | Barcelona, ESP | Toronto, ON, CAN | Vancouver, BC, CAN",Not specified,No
Software Developer,Not specified,4,"13 Locations; 2 Locations; Toronto, ON, CAN (and 1 more)","13 Locations | 2 Locations | Toronto, ON, CAN",Not specified,No
Software Development Manager,Not specified,4,"EMEA - Serbia - Novi Sad - Zeleznicka 7; Kraków, POL; Singapore, SGP (and 1 more)","EMEA - Serbia - Novi Sad - Zeleznicka 7 | Kraków, POL | Singapore, SGP",Not specified,No
Software Engineering Manager,Not specified,4,3 Locations; EMEA - Norway - Oslo - Tjuvholmen Alle; EMEA - United Kingdom - Offsite/Home (and 1 more),3 Locations | EMEA - Norway - Oslo - Tjuvholmen Alle | EMEA - United Kingdom - Offsite/Home | Norway - Oslo,Not specified,No
Customer Success Advisor - ASEAN,Not specified,3,Malaysia - Remote,Malaysia - Remote,Not specified,Yes
Customer Success Manager,Not specified,3,"North Sydney, AUS; Tokyo, JPN","North Sydney, AUS | Tokyo, JPN",Not specified,No
Data Engineer,Not specified,3,"Bengaluru, IND; Kraków, POL; Toronto, ON, CAN","Bengaluru, IND | Kraków, POL | Toronto, ON, CAN",Not specified,No
Digital Sales Representative,Not specified,3,"Bengaluru, IND; Kuala Lumpur, MYS","Bengaluru, IND | Kuala Lumpur, MYS",Not specified,No
"Intern, Software Engineer",Not specified,3,"Dublin, IRL; Norway - Oslo","Dublin, IRL | Norway - Oslo",Not specified,No
Principal Software Developer,Not specified,3,10 Locations; 2 Locations,10 Locations | 2 Locations,Not specified,No
Principal Software Engineer,Not specified,3,"EMEA - Netherlands - Offsite/Home; EMEA - Spain - Barcelona - Tower B2; Pune, IND","EMEA - Netherlands - Offsite/Home | EMEA - Spain - Barcelona - Tower B2 | Pune, IND",Not specified,No
